plate,well,runtime,measure,run,measures_pp
S1L1,A02,162866,0.694,saved-2019-08-27_SR1_results,0.602
S1L1,A02,163757,0.698,saved-2019-08-27_SR1_results,0.606
S1L1,A02,164658,0.695,saved-2019-08-27_SR1_results,0.603
S1L1,A02,165559,0.694,saved-2019-08-27_SR1_results,0.602
S1L1,A02,166459,0.694,saved-2019-08-27_SR1_results,0.602
S1L1,A02,167360,0.695,saved-2019-08-27_SR1_results,0.603
S1L1,A02,168261,0.696,saved-2019-08-27_SR1_results,0.604
S1L1,A02,169162,0.696,saved-2019-08-27_SR1_results,0.604
S1L1,A02,170062,0.696,saved-2019-08-27_SR1_results,0.604
S1L1,A02,170963,0.697,saved-2019-08-27_SR1_results,0.605
S1L1,A02,171864,0.698,saved-2019-08-27_SR1_results,0.606
S1L1,A03,0,0.086,saved-2019-08-27_SR1_results,0.002999999999999989
S1L1,A03,861,0.083,saved-2019-08-27_SR1_results,0
S1L1,A03,1761,0.084,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,A03,2662,0.085,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,A03,3563,0.086,saved-2019-08-27_SR1_results,0.002999999999999989
S1L1,A03,4464,0.087,saved-2019-08-27_SR1_results,0.00399999999999999
S1L1,A03,5364,0.088,saved-2019-08-27_SR1_results,0.0049999999999999906
S1L1,A03,6265,0.089,saved-2019-08-27_SR1_results,0.0059999999999999915
S1L1,A03,7166,0.09,saved-2019-08-27_SR1_results,0.006999999999999992
S1L1,A03,8067,0.093,saved-2019-08-27_SR1_results,0.009999999999999995
S1L1,A03,8957,0.095,saved-2019-08-27_SR1_results,0.011999999999999997
S1L1,A03,9858,0.098,saved-2019-08-27_SR1_results,0.015
S1L1,A03,10759,0.102,saved-2019-08-27_SR1_results,0.01899999999999999
S1L1,A03,11660,0.108,saved-2019-08-27_SR1_results,0.024999999999999994
S1L1,A03,12560,0.113,saved-2019-08-27_SR1_results,0.03
S1L1,A03,13461,0.12,saved-2019-08-27_SR1_results,0.03699999999999999
S1L1,A03,14362,0.131,saved-2019-08-27_SR1_results,0.048
S1L1,A03,15263,0.166,saved-2019-08-27_SR1_results,0.083
S1L1,A03,16163,0.22,saved-2019-08-27_SR1_results,0.137
S1L1,A03,17064,0.308,saved-2019-08-27_SR1_results,0.22499999999999998
S1L1,A03,17965,0.355,saved-2019-08-27_SR1_results,0.27199999999999996
S1L1,A03,18866,0.373,saved-2019-08-27_SR1_results,0.29
S1L1,A03,19766,0.37,saved-2019-08-27_SR1_results,0.287
S1L1,A03,20657,0.3,saved-2019-08-27_SR1_results,0.21699999999999997
S1L1,A03,21558,0.207,saved-2019-08-27_SR1_results,0.12399999999999999
S1L1,A03,22459,0.206,saved-2019-08-27_SR1_results,0.12299999999999998
S1L1,A03,23359,0.211,saved-2019-08-27_SR1_results,0.128
S1L1,A03,24260,0.233,saved-2019-08-27_SR1_results,0.15000000000000002
S1L1,A03,25161,0.262,saved-2019-08-27_SR1_results,0.179
S1L1,A03,26062,0.292,saved-2019-08-27_SR1_results,0.20899999999999996
S1L1,A03,26962,0.319,saved-2019-08-27_SR1_results,0.236
S1L1,A03,27863,0.349,saved-2019-08-27_SR1_results,0.26599999999999996
S1L1,A03,28764,0.381,saved-2019-08-27_SR1_results,0.298
S1L1,A03,29665,0.406,saved-2019-08-27_SR1_results,0.323
S1L1,A03,30565,0.434,saved-2019-08-27_SR1_results,0.351
S1L1,A03,31466,0.463,saved-2019-08-27_SR1_results,0.38
S1L1,A03,32357,0.498,saved-2019-08-27_SR1_results,0.415
S1L1,A03,33258,0.527,saved-2019-08-27_SR1_results,0.444
S1L1,A03,34158,0.556,saved-2019-08-27_SR1_results,0.47300000000000003
S1L1,A03,35059,0.584,saved-2019-08-27_SR1_results,0.501
S1L1,A03,35960,0.611,saved-2019-08-27_SR1_results,0.528
S1L1,A03,36861,0.64,saved-2019-08-27_SR1_results,0.557
S1L1,A03,37762,0.663,saved-2019-08-27_SR1_results,0.5800000000000001
S1L1,A03,38662,0.689,saved-2019-08-27_SR1_results,0.606
S1L1,A03,39563,0.713,saved-2019-08-27_SR1_results,0.63
S1L1,A03,40464,0.736,saved-2019-08-27_SR1_results,0.653
S1L1,A03,41365,0.752,saved-2019-08-27_SR1_results,0.669
S1L1,A03,42265,0.755,saved-2019-08-27_SR1_results,0.672
S1L1,A03,43166,0.749,saved-2019-08-27_SR1_results,0.666
S1L1,A03,44067,0.744,saved-2019-08-27_SR1_results,0.661
S1L1,A03,44958,0.741,saved-2019-08-27_SR1_results,0.658
S1L1,A03,45858,0.736,saved-2019-08-27_SR1_results,0.653
S1L1,A03,46759,0.732,saved-2019-08-27_SR1_results,0.649
S1L1,A03,47660,0.729,saved-2019-08-27_SR1_results,0.646
S1L1,A03,48561,0.727,saved-2019-08-27_SR1_results,0.644
S1L1,A03,49461,0.725,saved-2019-08-27_SR1_results,0.642
S1L1,A03,50362,0.726,saved-2019-08-27_SR1_results,0.643
S1L1,A03,51263,0.725,saved-2019-08-27_SR1_results,0.642
S1L1,A03,52164,0.722,saved-2019-08-27_SR1_results,0.639
S1L1,A03,53064,0.719,saved-2019-08-27_SR1_results,0.636
S1L1,A03,53965,0.718,saved-2019-08-27_SR1_results,0.635
S1L1,A03,54866,0.719,saved-2019-08-27_SR1_results,0.636
S1L1,A03,55767,0.716,saved-2019-08-27_SR1_results,0.633
S1L1,A03,56657,0.717,saved-2019-08-27_SR1_results,0.634
S1L1,A03,57558,0.717,saved-2019-08-27_SR1_results,0.634
S1L1,A03,58459,0.716,saved-2019-08-27_SR1_results,0.633
S1L1,A03,59360,0.715,saved-2019-08-27_SR1_results,0.632
S1L1,A03,60260,0.716,saved-2019-08-27_SR1_results,0.633
S1L1,A03,61161,0.715,saved-2019-08-27_SR1_results,0.632
S1L1,A03,62062,0.712,saved-2019-08-27_SR1_results,0.629
S1L1,A03,62963,0.712,saved-2019-08-27_SR1_results,0.629
S1L1,A03,63863,0.711,saved-2019-08-27_SR1_results,0.628
S1L1,A03,64764,0.711,saved-2019-08-27_SR1_results,0.628
S1L1,A03,65665,0.709,saved-2019-08-27_SR1_results,0.626
S1L1,A03,66566,0.712,saved-2019-08-27_SR1_results,0.629
S1L1,A03,67466,0.712,saved-2019-08-27_SR1_results,0.629
S1L1,A03,68357,0.712,saved-2019-08-27_SR1_results,0.629
S1L1,A03,69258,0.712,saved-2019-08-27_SR1_results,0.629
S1L1,A03,70159,0.712,saved-2019-08-27_SR1_results,0.629
S1L1,A03,71059,0.712,saved-2019-08-27_SR1_results,0.629
S1L1,A03,71960,0.712,saved-2019-08-27_SR1_results,0.629
S1L1,A03,72861,0.713,saved-2019-08-27_SR1_results,0.63
S1L1,A03,73762,0.715,saved-2019-08-27_SR1_results,0.632
S1L1,A03,74662,0.714,saved-2019-08-27_SR1_results,0.631
S1L1,A03,75563,0.717,saved-2019-08-27_SR1_results,0.634
S1L1,A03,76464,0.715,saved-2019-08-27_SR1_results,0.632
S1L1,A03,77365,0.716,saved-2019-08-27_SR1_results,0.633
S1L1,A03,78265,0.717,saved-2019-08-27_SR1_results,0.634
S1L1,A03,79166,0.716,saved-2019-08-27_SR1_results,0.633
S1L1,A03,80057,0.716,saved-2019-08-27_SR1_results,0.633
S1L1,A03,80958,0.715,saved-2019-08-27_SR1_results,0.632
S1L1,A03,81858,0.714,saved-2019-08-27_SR1_results,0.631
S1L1,A03,82759,0.717,saved-2019-08-27_SR1_results,0.634
S1L1,A03,83660,0.716,saved-2019-08-27_SR1_results,0.633
S1L1,A03,84561,0.717,saved-2019-08-27_SR1_results,0.634
S1L1,A03,85462,0.717,saved-2019-08-27_SR1_results,0.634
S1L1,A03,86362,0.719,saved-2019-08-27_SR1_results,0.636
S1L1,A03,87263,0.721,saved-2019-08-27_SR1_results,0.638
S1L1,A03,88164,0.72,saved-2019-08-27_SR1_results,0.637
S1L1,A03,89065,0.722,saved-2019-08-27_SR1_results,0.639
S1L1,A03,89965,0.721,saved-2019-08-27_SR1_results,0.638
S1L1,A03,90866,0.722,saved-2019-08-27_SR1_results,0.639
S1L1,A03,91767,0.722,saved-2019-08-27_SR1_results,0.639
S1L1,A03,92658,0.723,saved-2019-08-27_SR1_results,0.64
S1L1,A03,93558,0.725,saved-2019-08-27_SR1_results,0.642
S1L1,A03,94459,0.725,saved-2019-08-27_SR1_results,0.642
S1L1,A03,95360,0.726,saved-2019-08-27_SR1_results,0.643
S1L1,A03,96261,0.728,saved-2019-08-27_SR1_results,0.645
S1L1,A03,97161,0.727,saved-2019-08-27_SR1_results,0.644
S1L1,A03,98062,0.73,saved-2019-08-27_SR1_results,0.647
S1L1,A03,98963,0.73,saved-2019-08-27_SR1_results,0.647
S1L1,A03,99864,0.731,saved-2019-08-27_SR1_results,0.648
S1L1,A03,100764,0.732,saved-2019-08-27_SR1_results,0.649
S1L1,A03,101665,0.732,saved-2019-08-27_SR1_results,0.649
S1L1,A03,102566,0.732,saved-2019-08-27_SR1_results,0.649
S1L1,A03,103467,0.736,saved-2019-08-27_SR1_results,0.653
S1L1,A03,104357,0.734,saved-2019-08-27_SR1_results,0.651
S1L1,A03,105258,0.735,saved-2019-08-27_SR1_results,0.652
S1L1,A03,106159,0.736,saved-2019-08-27_SR1_results,0.653
S1L1,A03,107060,0.738,saved-2019-08-27_SR1_results,0.655
S1L1,A03,107960,0.736,saved-2019-08-27_SR1_results,0.653
S1L1,A03,108861,0.736,saved-2019-08-27_SR1_results,0.653
S1L1,A03,109762,0.738,saved-2019-08-27_SR1_results,0.655
S1L1,A03,110663,0.739,saved-2019-08-27_SR1_results,0.656
S1L1,A03,111563,0.741,saved-2019-08-27_SR1_results,0.658
S1L1,A03,112464,0.74,saved-2019-08-27_SR1_results,0.657
S1L1,A03,113365,0.739,saved-2019-08-27_SR1_results,0.656
S1L1,A03,114266,0.741,saved-2019-08-27_SR1_results,0.658
S1L1,A03,115166,0.739,saved-2019-08-27_SR1_results,0.656
S1L1,A03,116057,0.742,saved-2019-08-27_SR1_results,0.659
S1L1,A03,116958,0.741,saved-2019-08-27_SR1_results,0.658
S1L1,A03,117859,0.745,saved-2019-08-27_SR1_results,0.662
S1L1,A03,118759,0.745,saved-2019-08-27_SR1_results,0.662
S1L1,A03,119660,0.746,saved-2019-08-27_SR1_results,0.663
S1L1,A03,120561,0.746,saved-2019-08-27_SR1_results,0.663
S1L1,A03,121462,0.746,saved-2019-08-27_SR1_results,0.663
S1L1,A03,122362,0.75,saved-2019-08-27_SR1_results,0.667
S1L1,A03,123263,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,124164,0.751,saved-2019-08-27_SR1_results,0.668
S1L1,A03,125065,0.749,saved-2019-08-27_SR1_results,0.666
S1L1,A03,125965,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,126866,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,127757,0.751,saved-2019-08-27_SR1_results,0.668
S1L1,A03,128658,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,129558,0.752,saved-2019-08-27_SR1_results,0.669
S1L1,A03,130459,0.749,saved-2019-08-27_SR1_results,0.666
S1L1,A03,131360,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,132261,0.749,saved-2019-08-27_SR1_results,0.666
S1L1,A03,133162,0.75,saved-2019-08-27_SR1_results,0.667
S1L1,A03,134062,0.751,saved-2019-08-27_SR1_results,0.668
S1L1,A03,134963,0.751,saved-2019-08-27_SR1_results,0.668
S1L1,A03,135864,0.752,saved-2019-08-27_SR1_results,0.669
S1L1,A03,136765,0.75,saved-2019-08-27_SR1_results,0.667
S1L1,A03,137665,0.752,saved-2019-08-27_SR1_results,0.669
S1L1,A03,138566,0.754,saved-2019-08-27_SR1_results,0.671
S1L1,A03,139467,0.752,saved-2019-08-27_SR1_results,0.669
S1L1,A03,140358,0.751,saved-2019-08-27_SR1_results,0.668
S1L1,A03,141258,0.753,saved-2019-08-27_SR1_results,0.67
S1L1,A03,142159,0.751,saved-2019-08-27_SR1_results,0.668
S1L1,A03,143060,0.756,saved-2019-08-27_SR1_results,0.673
S1L1,A03,143961,0.751,saved-2019-08-27_SR1_results,0.668
S1L1,A03,144861,0.751,saved-2019-08-27_SR1_results,0.668
S1L1,A03,145762,0.753,saved-2019-08-27_SR1_results,0.67
S1L1,A03,146663,0.752,saved-2019-08-27_SR1_results,0.669
S1L1,A03,147564,0.751,saved-2019-08-27_SR1_results,0.668
S1L1,A03,148464,0.752,saved-2019-08-27_SR1_results,0.669
S1L1,A03,149365,0.753,saved-2019-08-27_SR1_results,0.67
S1L1,A03,150266,0.753,saved-2019-08-27_SR1_results,0.67
S1L1,A03,151167,0.751,saved-2019-08-27_SR1_results,0.668
S1L1,A03,152057,0.753,saved-2019-08-27_SR1_results,0.67
S1L1,A03,152958,0.755,saved-2019-08-27_SR1_results,0.672
S1L1,A03,153859,0.754,saved-2019-08-27_SR1_results,0.671
S1L1,A03,154760,0.752,saved-2019-08-27_SR1_results,0.669
S1L1,A03,155660,0.752,saved-2019-08-27_SR1_results,0.669
S1L1,A03,156561,0.75,saved-2019-08-27_SR1_results,0.667
S1L1,A03,157462,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,158363,0.75,saved-2019-08-27_SR1_results,0.667
S1L1,A03,159263,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,160164,0.75,saved-2019-08-27_SR1_results,0.667
S1L1,A03,161065,0.75,saved-2019-08-27_SR1_results,0.667
S1L1,A03,161966,0.749,saved-2019-08-27_SR1_results,0.666
S1L1,A03,162866,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,163757,0.75,saved-2019-08-27_SR1_results,0.667
S1L1,A03,164658,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,165559,0.747,saved-2019-08-27_SR1_results,0.664
S1L1,A03,166459,0.747,saved-2019-08-27_SR1_results,0.664
S1L1,A03,167360,0.747,saved-2019-08-27_SR1_results,0.664
S1L1,A03,168261,0.747,saved-2019-08-27_SR1_results,0.664
S1L1,A03,169162,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,170062,0.747,saved-2019-08-27_SR1_results,0.664
S1L1,A03,170963,0.748,saved-2019-08-27_SR1_results,0.665
S1L1,A03,171864,0.75,saved-2019-08-27_SR1_results,0.667
S1L1,A04,0,0.086,saved-2019-08-27_SR1_results,0.00399999999999999
S1L1,A04,861,0.082,saved-2019-08-27_SR1_results,0
S1L1,A04,1761,0.082,saved-2019-08-27_SR1_results,0
S1L1,A04,2662,0.083,saved-2019-08-27_SR1_results,0.0010000000000000009
S1L1,A04,3563,0.084,saved-2019-08-27_SR1_results,0.0020000000000000018
S1L1,A04,4464,0.085,saved-2019-08-27_SR1_results,0.0030000000000000027
S1L1,A04,5364,0.086,saved-2019-08-27_SR1_results,0.00399999999999999
S1L1,A04,6265,0.087,saved-2019-08-27_SR1_results,0.0049999999999999906
S1L1,A04,7166,0.089,saved-2019-08-27_SR1_results,0.006999999999999992
S1L1,A04,8067,0.091,saved-2019-08-27_SR1_results,0.008999999999999994
S1L1,A04,8957,0.093,saved-2019-08-27_SR1_results,0.010999999999999996
S1L1,A04,9858,0.097,saved-2019-08-27_SR1_results,0.015
S1L1,A04,10759,0.101,saved-2019-08-27_SR1_results,0.019000000000000003
S1L1,A04,11660,0.107,saved-2019-08-27_SR1_results,0.024999999999999994
S1L1,A04,12560,0.113,saved-2019-08-27_SR1_results,0.031
S1L1,A04,13461,0.122,saved-2019-08-27_SR1_results,0.039999999999999994
S1L1,A04,14362,0.132,saved-2019-08-27_SR1_results,0.05
S1L1,A04,15263,0.164,saved-2019-08-27_SR1_results,0.082
S1L1,A04,16163,0.217,saved-2019-08-27_SR1_results,0.135
S1L1,A04,17064,0.302,saved-2019-08-27_SR1_results,0.21999999999999997
S1L1,A04,17965,0.356,saved-2019-08-27_SR1_results,0.27399999999999997
S1L1,A04,18866,0.406,saved-2019-08-27_SR1_results,0.324
S1L1,A04,19766,0.381,saved-2019-08-27_SR1_results,0.299
S1L1,A04,20657,0.359,saved-2019-08-27_SR1_results,0.27699999999999997
S1L1,A04,21558,0.194,saved-2019-08-27_SR1_results,0.112
S1L1,A04,22459,0.207,saved-2019-08-27_SR1_results,0.12499999999999999
S1L1,A04,23359,0.211,saved-2019-08-27_SR1_results,0.129
S1L1,A04,24260,0.233,saved-2019-08-27_SR1_results,0.15100000000000002
S1L1,A04,25161,0.263,saved-2019-08-27_SR1_results,0.181
S1L1,A04,26062,0.295,saved-2019-08-27_SR1_results,0.21299999999999997
S1L1,A04,26962,0.322,saved-2019-08-27_SR1_results,0.24
S1L1,A04,27863,0.355,saved-2019-08-27_SR1_results,0.27299999999999996
S1L1,A04,28764,0.387,saved-2019-08-27_SR1_results,0.305
S1L1,A04,29665,0.415,saved-2019-08-27_SR1_results,0.33299999999999996
S1L1,A04,30565,0.443,saved-2019-08-27_SR1_results,0.361
S1L1,A04,31466,0.473,saved-2019-08-27_SR1_results,0.39099999999999996
S1L1,A04,32357,0.507,saved-2019-08-27_SR1_results,0.425
S1L1,A04,33258,0.54,saved-2019-08-27_SR1_results,0.458
S1L1,A04,34158,0.569,saved-2019-08-27_SR1_results,0.48699999999999993
S1L1,A04,35059,0.598,saved-2019-08-27_SR1_results,0.516
S1L1,A04,35960,0.627,saved-2019-08-27_SR1_results,0.545
S1L1,A04,36861,0.655,saved-2019-08-27_SR1_results,0.5730000000000001
S1L1,A04,37762,0.68,saved-2019-08-27_SR1_results,0.5980000000000001
S1L1,A04,38662,0.705,saved-2019-08-27_SR1_results,0.623
S1L1,A04,39563,0.727,saved-2019-08-27_SR1_results,0.645
S1L1,A04,40464,0.746,saved-2019-08-27_SR1_results,0.664
S1L1,A04,41365,0.757,saved-2019-08-27_SR1_results,0.675
S1L1,A04,42265,0.752,saved-2019-08-27_SR1_results,0.67
S1L1,A04,43166,0.747,saved-2019-08-27_SR1_results,0.665
S1L1,A04,44067,0.742,saved-2019-08-27_SR1_results,0.66
S1L1,A04,44958,0.737,saved-2019-08-27_SR1_results,0.655
S1L1,A04,45858,0.735,saved-2019-08-27_SR1_results,0.653
S1L1,A04,46759,0.73,saved-2019-08-27_SR1_results,0.648
S1L1,A04,47660,0.728,saved-2019-08-27_SR1_results,0.646
S1L1,A04,48561,0.727,saved-2019-08-27_SR1_results,0.645
S1L1,A04,49461,0.725,saved-2019-08-27_SR1_results,0.643
S1L1,A04,50362,0.723,saved-2019-08-27_SR1_results,0.641
S1L1,A04,51263,0.721,saved-2019-08-27_SR1_results,0.639
S1L1,A04,52164,0.721,saved-2019-08-27_SR1_results,0.639
S1L1,A04,53064,0.717,saved-2019-08-27_SR1_results,0.635
S1L1,A04,53965,0.717,saved-2019-08-27_SR1_results,0.635
S1L1,A04,54866,0.716,saved-2019-08-27_SR1_results,0.634
S1L1,A04,55767,0.714,saved-2019-08-27_SR1_results,0.632
S1L1,A04,56657,0.714,saved-2019-08-27_SR1_results,0.632
S1L1,A04,57558,0.713,saved-2019-08-27_SR1_results,0.631
S1L1,A04,58459,0.712,saved-2019-08-27_SR1_results,0.63
S1L1,A04,59360,0.71,saved-2019-08-27_SR1_results,0.628
S1L1,A04,60260,0.709,saved-2019-08-27_SR1_results,0.627
S1L1,A04,61161,0.711,saved-2019-08-27_SR1_results,0.629
S1L1,A04,62062,0.708,saved-2019-08-27_SR1_results,0.626
S1L1,A04,62963,0.707,saved-2019-08-27_SR1_results,0.625
S1L1,A04,63863,0.706,saved-2019-08-27_SR1_results,0.624
S1L1,A04,64764,0.706,saved-2019-08-27_SR1_results,0.624
S1L1,A04,65665,0.706,saved-2019-08-27_SR1_results,0.624
S1L1,A04,66566,0.705,saved-2019-08-27_SR1_results,0.623
S1L1,A04,67466,0.706,saved-2019-08-27_SR1_results,0.624
S1L1,A04,68357,0.703,saved-2019-08-27_SR1_results,0.621
S1L1,A04,69258,0.703,saved-2019-08-27_SR1_results,0.621
S1L1,A04,70159,0.701,saved-2019-08-27_SR1_results,0.619
S1L1,A04,71059,0.7,saved-2019-08-27_SR1_results,0.618
S1L1,A04,71960,0.703,saved-2019-08-27_SR1_results,0.621
S1L1,A04,72861,0.703,saved-2019-08-27_SR1_results,0.621
S1L1,A04,73762,0.702,saved-2019-08-27_SR1_results,0.62
S1L1,A04,74662,0.701,saved-2019-08-27_SR1_results,0.619
S1L1,A04,75563,0.7,saved-2019-08-27_SR1_results,0.618
S1L1,A04,76464,0.7,saved-2019-08-27_SR1_results,0.618
S1L1,A04,77365,0.699,saved-2019-08-27_SR1_results,0.617
S1L1,A04,78265,0.7,saved-2019-08-27_SR1_results,0.618
S1L1,A04,79166,0.699,saved-2019-08-27_SR1_results,0.617
S1L1,A04,80057,0.698,saved-2019-08-27_SR1_results,0.616
S1L1,A04,80958,0.698,saved-2019-08-27_SR1_results,0.616
S1L1,A04,81858,0.698,saved-2019-08-27_SR1_results,0.616
S1L1,A04,82759,0.698,saved-2019-08-27_SR1_results,0.616
S1L1,A04,83660,0.698,saved-2019-08-27_SR1_results,0.616
S1L1,A04,84561,0.698,saved-2019-08-27_SR1_results,0.616
S1L1,A04,85462,0.696,saved-2019-08-27_SR1_results,0.614
S1L1,A04,86362,0.694,saved-2019-08-27_SR1_results,0.612
S1L1,A04,87263,0.695,saved-2019-08-27_SR1_results,0.613
S1L1,A04,88164,0.695,saved-2019-08-27_SR1_results,0.613
S1L1,A04,89065,0.695,saved-2019-08-27_SR1_results,0.613
S1L1,A04,89965,0.695,saved-2019-08-27_SR1_results,0.613
S1L1,A04,90866,0.694,saved-2019-08-27_SR1_results,0.612
S1L1,A04,91767,0.694,saved-2019-08-27_SR1_results,0.612
S1L1,A04,92658,0.694,saved-2019-08-27_SR1_results,0.612
S1L1,A04,93558,0.694,saved-2019-08-27_SR1_results,0.612
S1L1,A04,94459,0.692,saved-2019-08-27_SR1_results,0.61
S1L1,A04,95360,0.693,saved-2019-08-27_SR1_results,0.611
S1L1,A04,96261,0.692,saved-2019-08-27_SR1_results,0.61
S1L1,A04,97161,0.691,saved-2019-08-27_SR1_results,0.609
S1L1,A04,98062,0.692,saved-2019-08-27_SR1_results,0.61
S1L1,A04,98963,0.691,saved-2019-08-27_SR1_results,0.609
S1L1,A04,99864,0.69,saved-2019-08-27_SR1_results,0.608
S1L1,A04,100764,0.69,saved-2019-08-27_SR1_results,0.608
S1L1,A04,101665,0.69,saved-2019-08-27_SR1_results,0.608
S1L1,A04,102566,0.688,saved-2019-08-27_SR1_results,0.606
S1L1,A04,103467,0.69,saved-2019-08-27_SR1_results,0.608
S1L1,A04,104357,0.689,saved-2019-08-27_SR1_results,0.607
S1L1,A04,105258,0.688,saved-2019-08-27_SR1_results,0.606
S1L1,A04,106159,0.688,saved-2019-08-27_SR1_results,0.606
S1L1,A04,107060,0.686,saved-2019-08-27_SR1_results,0.6040000000000001
S1L1,A04,107960,0.687,saved-2019-08-27_SR1_results,0.6050000000000001
S1L1,A04,108861,0.686,saved-2019-08-27_SR1_results,0.6040000000000001
S1L1,A04,109762,0.687,saved-2019-08-27_SR1_results,0.6050000000000001
S1L1,A04,110663,0.687,saved-2019-08-27_SR1_results,0.6050000000000001
S1L1,A04,111563,0.685,saved-2019-08-27_SR1_results,0.6030000000000001
S1L1,A04,112464,0.685,saved-2019-08-27_SR1_results,0.6030000000000001
S1L1,A04,113365,0.686,saved-2019-08-27_SR1_results,0.6040000000000001
S1L1,A04,114266,0.684,saved-2019-08-27_SR1_results,0.6020000000000001
S1L1,A04,115166,0.684,saved-2019-08-27_SR1_results,0.6020000000000001
S1L1,A04,116057,0.686,saved-2019-08-27_SR1_results,0.6040000000000001
S1L1,A04,116958,0.684,saved-2019-08-27_SR1_results,0.6020000000000001
S1L1,A04,117859,0.684,saved-2019-08-27_SR1_results,0.6020000000000001
S1L1,A04,118759,0.685,saved-2019-08-27_SR1_results,0.6030000000000001
S1L1,A04,119660,0.685,saved-2019-08-27_SR1_results,0.6030000000000001
S1L1,A04,120561,0.685,saved-2019-08-27_SR1_results,0.6030000000000001
S1L1,A04,121462,0.684,saved-2019-08-27_SR1_results,0.6020000000000001
S1L1,A04,122362,0.686,saved-2019-08-27_SR1_results,0.6040000000000001
S1L1,A04,123263,0.684,saved-2019-08-27_SR1_results,0.6020000000000001
S1L1,A04,124164,0.682,saved-2019-08-27_SR1_results,0.6000000000000001
S1L1,A04,125065,0.683,saved-2019-08-27_SR1_results,0.6010000000000001
S1L1,A04,125965,0.682,saved-2019-08-27_SR1_results,0.6000000000000001
S1L1,A04,126866,0.681,saved-2019-08-27_SR1_results,0.5990000000000001
S1L1,A04,127757,0.682,saved-2019-08-27_SR1_results,0.6000000000000001
S1L1,A04,128658,0.681,saved-2019-08-27_SR1_results,0.5990000000000001
S1L1,A04,129558,0.683,saved-2019-08-27_SR1_results,0.6010000000000001
S1L1,A04,130459,0.682,saved-2019-08-27_SR1_results,0.6000000000000001
S1L1,A04,131360,0.682,saved-2019-08-27_SR1_results,0.6000000000000001
S1L1,A04,132261,0.681,saved-2019-08-27_SR1_results,0.5990000000000001
S1L1,A04,133162,0.682,saved-2019-08-27_SR1_results,0.6000000000000001
S1L1,A04,134062,0.681,saved-2019-08-27_SR1_results,0.5990000000000001
S1L1,A04,134963,0.682,saved-2019-08-27_SR1_results,0.6000000000000001
S1L1,A04,135864,0.683,saved-2019-08-27_SR1_results,0.6010000000000001
S1L1,A04,136765,0.682,saved-2019-08-27_SR1_results,0.6000000000000001
S1L1,A04,137665,0.681,saved-2019-08-27_SR1_results,0.5990000000000001
S1L1,A04,138566,0.683,saved-2019-08-27_SR1_results,0.6010000000000001
S1L1,A04,139467,0.681,saved-2019-08-27_SR1_results,0.5990000000000001
S1L1,A04,140358,0.68,saved-2019-08-27_SR1_results,0.5980000000000001
S1L1,A04,141258,0.681,saved-2019-08-27_SR1_results,0.5990000000000001
S1L1,A04,142159,0.681,saved-2019-08-27_SR1_results,0.5990000000000001
S1L1,A04,143060,0.683,saved-2019-08-27_SR1_results,0.6010000000000001
S1L1,A04,143961,0.682,saved-2019-08-27_SR1_results,0.6000000000000001
S1L1,A04,144861,0.681,saved-2019-08-27_SR1_results,0.5990000000000001
S1L1,A04,145762,0.682,saved-2019-08-27_SR1_results,0.6000000000000001
