"","sample","well","solvent","control","control2","plate","auc","rel_fit_off_plate","rel_fit_on_plate","rel_fit_to_by","run","A","mu","lambda","percent_inhib_off_plate","percent_inhib_onplate","DT"
"344","Menadione ","D09","ETOH-2",2,"case","S1L2",12551.663,0.193930486819863,0.0829181427154613,1.51980150994978,"SAM-MIATCS3ISH",0.159,4.14445400413323e-06,88055.3651816886,92.792200519721,94.4540596250046,46.457478668325
"345","Menadione ","D09","ETOH-2",2,"case","S2L1",4590.918,0.0591804626682561,0.0509592257695695,0.555885232773985,"SAM-MIATCS3ISH",0.034,2.39518806429222e-06,467.496249497844,94.9719870612176,96.7039617623719,80.3865409816033
"346","Menadione ","D09","ETOH-2",2,"case","S2L2",31980.7995,0.750253391132249,0.351498685938308,3.87235280054134,"SAM-MIATCS3ISH",0.295,8.44048728101835e-06,6052.03082712407,61.7409375986494,78.3727620542558,22.8115838669499
"347","Menadione ","D09","ETOH-2",2,"case","S3L1",4527.539,0.0879739175077576,0.045968433081351,0.548211070402106,"SAM-MIATCS3ISH",0.036,2.64967403363252e-06,0,86.377106206049,93.5724473229342,72.6658755171153
"348","Menadione ","D09","ETOH-2",2,"case","S3L2",106891.786,1.1898266274779,1.67050779103283,12.9428505022823,"SAM-MIATCS3ISH",0.984,2.78151376778409e-05,36145.660232608,30.0752284096812,-43.0851080319724,6.92216179976929
"349","methylmethane sulfonate","F04","H2O",1,"case","S1L1",72849.627,0.990231604056591,0.939330159524415,0.679935475519673,"SAM-MIATCS3ISH",0.548,2.63328794026085e-05,23861.844856445,51.4366753644847,47.3382373940271,7.31180515981859
"350","methylmethane sulfonate","F04","H2O",1,"case","S1L2",139586.671,1.78700967504658,1.08334801574343,1.30281970452084,"SAM-MIATCS3ISH",1.005,5.1091385759337e-05,18641.680221977,-14.5957391517932,-11.9007981329046,3.76855864500968
"351","methylmethane sulfonate","F04","H2O",1,"case","S2L1",84039.7125,1.04205218521332,0.81797982353008,0.784377137321844,"SAM-MIATCS3ISH",0.626,3.30464331018107e-05,23288.250299002,53.4860398804078,10.7939730065829,5.82637414742119
"352","methylmethane sulfonate","F04","H2O",1,"case","S2L2",119930.886,2.45461457222865,1.10567551921341,1.11936419388813,"SAM-MIATCS3ISH",1.122,2.00111725674941e-05,23382.3288549406,24.9520438504707,8.22899580734028,9.62166923699589
"353","methylmethane sulfonate","F04","H2O",1,"case","S3L1",133364.9675,2.28887530920939,1.21472459611786,1.24474999157893,"SAM-MIATCS3ISH",1.186,4.02029412367446e-05,23114.7683278756,-0.226580964915708,55.5120904708968,4.78922381213481
"354","methylmethane sulfonate","F04","H2O",1,"case","S3L2",97366.2545,1.02528832677262,1.49125324577735,0.908759224711295,"SAM-MIATCS3ISH",0.912,2.6224886167711e-05,37382.8284547926,62.3574550429354,-32.0989590103887,7.34191493749692
"355","methylmethane sulfonate","F10","H2O-2",2,"case","S1L1",73255.9785,0.995755065386816,1.04473061594764,0.742018081722656,"SAM-MIATCS3ISH",0.552,2.58703820954223e-05,23700.9447389748,52.289616910623,-3.84552682018523,7.44252182973915
"356","methylmethane sulfonate","F10","H2O-2",2,"case","S1L2",153580.978,1.96616690994168,1.19752217257677,1.55563907571925,"SAM-MIATCS3ISH",1.114,3.9189948836002e-05,18405.2820004485,12.0986622806199,-8.6233600723305,4.9130169650029
"357","methylmethane sulfonate","F10","H2O-2",2,"case","S2L1",90854.308,1.12654990564662,1.06817796708236,0.920273549255769,"SAM-MIATCS3ISH",0.672,3.21761180458111e-05,23333.3411709429,54.7110374370738,29.1653955984656,5.98396870668927
"358","methylmethane sulfonate","F10","H2O-2",2,"case","S2L2",120912.2955,2.47470099150203,1.04566031533701,1.22473430019903,"SAM-MIATCS3ISH",1.151,1.99852749541679e-05,31199.9121384752,25.0491677417733,0.255044842007349,9.63413733013065
"359","methylmethane sulfonate","F10","H2O-2",2,"case","S3L1",130148.1955,2.23366748256514,0.880910090138894,1.31828577464944,"SAM-MIATCS3ISH",1.057,3.8656836355831e-05,23085.249364061,3.62788344142259,20.2182522206343,4.98077187994798
"360","methylmethane sulfonate","F10","H2O-2",2,"case","S3L2",119760.7845,1.26110771112164,1.80253485673723,1.21307051519748,"SAM-MIATCS3ISH",1.125,2.49890145843146e-05,29828.9593121847,64.1313941686059,-18.6902101583583,7.70502105392062
"361","Miconazole Nitrate","H01","DMSO",1,"case","S1L1",106621.0495,1.52935982192084,1.27722645470522,0.944896470271709,"SAM-MIATCS3ISH",0.853,5.75634450220769e-05,9970.40870222778,-120.612746211815,-6.64223114821246,3.3448464284066
"362","Miconazole Nitrate","H01","DMSO",1,"case","S1L2",117984.9095,1.57375236608042,1.43413179027919,1.04560520698942,"SAM-MIATCS3ISH",0.94,3.99796192628986e-05,17914.2140177829,-20.3126925586304,-13.4818436249543,4.81597591569745
"363","Miconazole Nitrate","H01","DMSO",1,"case","S2L1",109270.436,1.4926279302328,1.15286396029547,0.968375848536838,"SAM-MIATCS3ISH",0.854,3.8199855701374e-05,20869.5015589481,24.3697736104019,-9.07159874711993,5.04035630380531
"364","Miconazole Nitrate","H01","DMSO",1,"case","S2L2",80492.378,2.04604628519961,1.17071754385858,0.7133391034195,"SAM-MIATCS3ISH",0.687,1.77733906784993e-05,1817.44462069421,24.6686224233971,-37.0402775292406,10.8330980268044
"365","Miconazole Nitrate","H01","DMSO",1,"case","S3L1",73364.2835,1.42235611092934,0.778313727191155,0.650168544093753,"SAM-MIATCS3ISH",0.563,2.95211082249867e-05,25917.5653302705,-86.4193799336438,35.0419106565131,6.52214280105877
"366","Miconazole Nitrate","H01","DMSO",1,"case","S3L2",67730.1645,0.8539862332439,1.10481128158833,0.600237886112462,"SAM-MIATCS3ISH",0.905,1.46445958169803e-05,76531.0741665924,68.4398815771365,21.3148092883023,13.1475723806337
"367","Miconazole Nitrate","H07","DMSO-2",2,"case","S1L1",65519.873,0.93980936947686,0.906813205861058,0.700975995419939,"SAM-MIATCS3ISH",0.505,2.9256769563129e-05,1250.5962917995,-12.1269978913308,-16.4254857044293,6.58107119698971
"368","Miconazole Nitrate","H07","DMSO-2",2,"case","S1L2",130471.5555,1.74030662094391,0.959348808674786,1.39587310388407,"SAM-MIATCS3ISH",0.955,4.41424930373801e-05,19545.3168947017,-32.8402393893317,-10.3165007786879,4.36180356478346
"369","Miconazole Nitrate","H07","DMSO-2",2,"case","S2L1",127210.4055,1.73768689149863,1.11019643227326,1.36098311153834,"SAM-MIATCS3ISH",0.965,3.41032248489525e-05,19925.6666564365,32.4805141646419,63.8425835147385,5.64582629184371
"370","Miconazole Nitrate","H07","DMSO-2",2,"case","S2L2",86284.8075,2.19328480833972,1.10168485125303,0.923133334323318,"SAM-MIATCS3ISH",0.715,2.95938423550056e-05,9604.541872752,-25.4316046225358,-63.8616908391373,6.50611303456872
"371","Miconazole Nitrate","H07","DMSO-2",2,"case","S3L1",82895.291,1.60713930670523,0.598579562938588,0.886869990183749,"SAM-MIATCS3ISH",0.686,3.38724093327683e-05,30926.5805107859,-113.896900365301,66.3097088582693,5.68429843880661
"372","Miconazole Nitrate","H07","DMSO",2,"case","S3L2",81557.827,1.02833445017379,1.33036746679435,0.872560894091052,"SAM-MIATCS3ISH",0.797,1.66342010823025e-05,36247.2477331391,64.1521444095792,10.6246904417752,11.5750003583714
"373","Miltefosine","E02","DMSO",1,"case","S1L1",70607.9835,1.01279262939303,0.845821578970576,0.781951749164775,"SAM-MIATCS3ISH",0.541,2.50207785192427e-05,28575.8027758131,4.10749983134733,53.6464218683581,7.69523951226363
"374","Miltefosine","E02","DMSO",1,"case","S1L2",157958.808,2.10694781973998,1.92002306962322,1.74932295314145,"SAM-MIATCS3ISH",1.205,0.000108592955322168,5771.76375400159,-226.79427889984,-208.240273465488,1.77305132655846
"375","Miltefosine","E02","DMSO",1,"case","S2L1",134619.5165,1.8388949256351,1.42031087828048,1.49085076758907,"SAM-MIATCS3ISH",0.994,3.41621683011468e-05,25010.2435362288,32.36381459728,2.45716260283579,5.63608497539105
"376","Miltefosine","E02","DMSO",1,"case","S2L2",81316.534,2.06699561436746,1.18270444140155,0.900544143104114,"SAM-MIATCS3ISH",0.735,2.14553770482727e-05,5625.67313619072,9.06275911511798,-65.429932778479,8.97401537412622
"377","Miltefosine","E02","DMSO",1,"case","S3L1",66265.2695,1.28472339017261,0.703001057563267,0.733858139347659,"SAM-MIATCS3ISH",0.644,0.000108122938571531,7080.70040890405,-582.772848888106,-137.913138296929,1.78075888458668
"378","Miltefosine","E02","DMSO",1,"case","S3L2",72310.257,0.911735036467073,1.17952153664342,0.800803664697554,"SAM-MIATCS3ISH",0.644,1.66609853897114e-05,38389.1410056582,64.0944223717527,10.4807787652157,11.5563923132525
"379","Miltefosine","E08","DMSO-2",2,"case","S1L1",67607.614,0.969755681381967,0.935708120068502,0.971291337179841,"SAM-MIATCS3ISH",0.544,2.66277245715817e-05,36448.2053861648,-2.05114445209968,-5.96336549600242,7.23084253674316
"380","Miltefosine","E08","DMSO-2",2,"case","S1L2",80852.536,1.07845885014306,0.594503405686271,1.16157579242216,"SAM-MIATCS3ISH",1.005,4.15913440086301e-05,96408.3128439274,-25.1629374433354,-3.94092444732111,4.62934988224766
"381","Miltefosine","E08","DMSO-2",2,"case","S2L1",112107.988,1.53138872888732,0.978393927900289,1.61061027198891,"SAM-MIATCS3ISH",0.92,3.28208142440005e-05,48641.5755425129,35.0195029277187,65.2022395165898,5.86642616656196
"382","Miltefosine","E08","DMSO-2",2,"case","S2L2",75171.2495,1.9107878238271,0.959786887441475,1.07995503944769,"SAM-MIATCS3ISH",0.678,8.09706898252504e-05,4584.02381056653,-243.189080699315,-348.336312129226,2.37790839999526
"383","Miltefosine","E08","DMSO-2",2,"case","S3L1",34885.5715,0.676346901231407,0.251905625632376,0.501186943093687,"SAM-MIATCS3ISH",0.394,0.000129244254935776,1952.24581167638,-716.149369511824,-28.549361056818,1.48974423338624
"384","Miltefosine","E08","DMSO",2,"case","S3L2",49948.0905,0.629778208553154,0.814750920591592,0.71758408174743,"SAM-MIATCS3ISH",0.416,1.39765309043245e-05,36461.3491410478,69.8796077410453,24.9043119087271,13.7760138625887
"385","Myclobutanil","E01","ETOH",1,"case","S1L1",71945.5415,1.03572404822146,0.961457375595792,0.825363150456438,"SAM-MIATCS3ISH",0.541,2.43180997475258e-05,22869.4429119519,58.2317432092903,30.8136465854405,7.9175957615053
"386","Myclobutanil","E01","ETOH",1,"case","S1L2",91638.7015,1.41587118722317,0.663872200095713,1.05128414905011,"SAM-MIATCS3ISH",1.153,2.10900711104114e-05,74091.7363006513,63.3213437917107,60.8016457047006,9.12945634374001
"387","Myclobutanil","E01","ETOH",1,"case","S2L1",51611.0495,0.665306108321749,0.579860897895724,0.592084756408195,"SAM-MIATCS3ISH",0.457,1.3475560303513e-05,31036.5710997086,71.7119116559109,77.4978721283159,14.2881541956129
"388","Myclobutanil","E01","ETOH",1,"case","S2L2",81544.6825,1.91299703356158,1.08815293416854,0.935485016137796,"SAM-MIATCS3ISH",0.944,2.82128564334559e-05,36519.8301353089,-27.8833080212528,22.0373910302778,6.82457956510036
"389","Myclobutanil","E01","ETOH",1,"case","S3L1",93630.1655,1.81931341859997,0.927528492264287,1.07413033196557,"SAM-MIATCS3ISH",0.916,2.15431405164931e-05,33750.4923992573,-10.7607620858965,46.0348283146192,8.93745660441043
"390","Myclobutanil","E01","ETOH",1,"case","S3L2",73910.735,0.82271018055085,1.09658816772362,0.847907956772428,"SAM-MIATCS3ISH",0.701,2.20248036392072e-05,37508.3468610635,44.631610972751,-7.08402769428091,8.74200227356961
"391","Myclobutanil","E07","ETOH-2",2,"case","S1L1",40444.673,0.582239282312627,0.581209907311323,0.681156771018302,"SAM-MIATCS3ISH",0.42,1.06080168773099e-05,71994.2336811582,81.7798932658485,72.4171784551421,18.1505068964124
"392","Myclobutanil","E07","ETOH-2",2,"case","S1L2",66749.606,1.03132019929264,0.440957772409027,1.12417638015528,"SAM-MIATCS3ISH",0.62,2.04537074384864e-05,5006.96583260253,64.4280714183643,72.6296776877443,9.41349552729896
"393","Myclobutanil","E07","ETOH-2",2,"case","S2L1",43856.266,0.56534098687498,0.486804896211236,0.738613773375786,"SAM-MIATCS3ISH",0.55,2.02444487598079e-05,90787.1398837023,57.5025644873898,72.1414455061812,9.51079902314418
"394","Myclobutanil","E07","ETOH-2",2,"case","S2L2",63813.661,1.49703623156181,0.701371395871846,1.0747300954471,"SAM-MIATCS3ISH",0.727,1.73698566739335e-05,29537.344145436,21.2658691062729,55.4928511988341,11.0847709974381
"395","Myclobutanil","E07","ETOH-2",2,"case","S3L1",76222.2285,1.48106245850482,0.773889835098868,1.28371138134506,"SAM-MIATCS3ISH",0.923,2.37949673552787e-05,55421.778146104,-22.3381853756167,42.2784070101486,8.09166411594846
"396","Myclobutanil","E07","ETOH-2",2,"case","S3L2",84521.21,0.940816783102973,1.32089980994912,1.4234802809794,"SAM-MIATCS3ISH",0.849,1.71864668427638e-05,38369.6534334077,56.7947575042119,11.5903184313967,11.2030521020055
"397","Nystatin ","D01","DMSO",1,"case","S1L1",817.256999999998,0.0117226385019176,0.00979002050334372,0.442301702650783,"SAM-MIATCS3ISH",0.013,2.64941803719533e-07,116801.275805296,98.9846066564907,99.5091679265852,726.728967591302
"398","Nystatin ","D01","DMSO",1,"case","S1L2",22776.0075,0.303799832070817,0.276847238768169,12.3264369676087,"SAM-MIATCS3ISH",0.223,2.91649582906178e-06,34024.7328598089,91.2232414290131,91.7215488864457,66.0178840546509
"399","Nystatin ","D01","DMSO",1,"case","S2L1",2073.773,0.0283276210297418,0.0218794601820186,1.12233156621629,"SAM-MIATCS3ISH",0.022,2.28411357663092e-06,1400.38679912319,95.4777832604761,93.4781973662226,84.2956696456717
"400","Nystatin ","D01","DMSO",1,"case","S2L2",108447.4135,2.75663898923673,1.57730822128942,58.6920340102606,"SAM-MIATCS3ISH",1.114,3.09266139772871e-05,47129.9147400175,-31.0804717474186,-138.457131739872,6.22573436685562
"401","Nystatin ","D01","DMSO",1,"case","S3L1",9887.494,0.191694607263181,0.104895351533286,5.35113854166976,"SAM-MIATCS3ISH",0.114,1.19956394162244e-05,1983.90934567548,24.25014518976,73.6048589032363,16.0509062341819
"402","Nystatin ","D01","DMSO",1,"case","S3L2",66677.9735,0.840719520614801,1.08764799111403,36.0862999134346,"SAM-MIATCS3ISH",0.545,2.08381485483364e-05,35957.281393012,55.0923464110786,-11.9630553888946,9.23982680333877
"403","Nystatin ","D07","DMSO-2",2,"case","S1L1",58238.024,0.835359381954514,0.806030397013334,1.88691576992331,"SAM-MIATCS3ISH",0.582,0.000108010540671975,8495.75165923801,-313.951979217515,-329.821195118568,1.78261197741446
"404","Nystatin ","D07","DMSO-2",2,"case","S1L2",38144.3905,0.508792396048502,0.280473206926707,1.2358807360731,"SAM-MIATCS3ISH",0.324,8.11957719864791e-06,17985.7475945888,75.5653452129408,79.7083652797146,23.7131661881281
"405","Nystatin ","D07","DMSO-2",2,"case","S2L1",1298.8385,0.0177420599105294,0.01133528238615,0.0420824519773119,"SAM-MIATCS3ISH",0.01,9.43481642808145e-07,885,98.1320418904765,98.9996881861962,204.074859279511
"406","Nystatin ","D07","DMSO-2",2,"case","S2L2",17647.2095,0.448576726626393,0.225319658655303,0.571770736944827,"SAM-MIATCS3ISH",0.133,7.77702341529691e-06,7278.89910450508,67.0375845601296,56.9384674271414,24.757657680464
"407","Nystatin ","D07","DMSO-2",2,"case","S3L1",4488.1625,0.0870146214774783,0.032408624365012,0.145416757258599,"SAM-MIATCS3ISH",0.067,7.80535491500498e-06,3050.42221083281,50.7108807593586,92.2366113089965,24.6677935321985
"408","Nystatin ","D07","DMSO",2,"case","S3L2",94004.219,1.18526670480543,1.53339243208394,3.04574281693391,"SAM-MIATCS3ISH",0.904,2.42269279791444e-05,39501.7073372059,47.7892919955203,-30.170915757689,7.94739158240042
"409","Pentamidine Isethionate","E04","H2O",1,"case","S1L1",69532.434,0.945141608669857,0.896557951097551,0.686733692939531,"SAM-MIATCS3ISH",0.533,2.52798185094421e-05,24001.176892574,53.3787393991054,49.4441993709795,7.61638709617157
"410","Pentamidine Isethionate","E04","H2O",1,"case","S1L2",132843.088,1.70067730549333,1.03101030176463,1.3120182791779,"SAM-MIATCS3ISH",0.944,5.49818045718152e-05,19593.6673627376,-23.3217780485657,-20.421627304347,3.50190185622925
"411","Pentamidine Isethionate","E04","H2O",1,"case","S2L1",83345.8765,1.03344895111754,0.811226541873639,0.823161484036746,"SAM-MIATCS3ISH",0.631,2.86494311937762e-05,23439.7291244702,59.6749671623928,22.663304552587,6.72058311338138
"412","Pentamidine Isethionate","E04","H2O",1,"case","S2L2",117251.429,2.39977436869793,1.08097287497809,1.15802801955138,"SAM-MIATCS3ISH",1.107,1.94413592614908e-05,22119.5802815601,27.0890162771547,10.8421529883044,9.90367396122638
"413","Pentamidine Isethionate","E04","H2O",1,"case","S3L1",118357.1075,2.03130301835969,1.07802890294722,1.16894819932689,"SAM-MIATCS3ISH",1.044,3.62011049937398e-05,22929.0268673154,9.75006133734627,59.9404562384832,5.31864658612409
"414","Pentamidine Isethionate","E04","H2O",1,"case","S3L2",12446.512,0.131064541079121,0.190629715746196,0.122927368686334,"SAM-MIATCS3ISH",0.116,4.93167453491396e-06,14495.663489468,92.9211978573742,75.1583641555597,39.0416849542227
"415","Pentamidine Isethionate","E10","H2O-2",2,"case","S1L1",74799.397,1.01673446967375,1.06674187827991,0.705955778818911,"SAM-MIATCS3ISH",0.574,2.58671933756483e-05,23777.1334438458,52.2954975752929,-3.83272707553531,7.44343928978913
"416","Pentamidine Isethionate","E10","H2O-2",2,"case","S1L2",139845.2495,1.79032003611436,1.09042011052814,1.31985772592388,"SAM-MIATCS3ISH",0.997,5.25978734916768e-05,18799.4479871765,-17.9747251128275,-45.786302891947,3.66062106140739
"417","Pentamidine Isethionate","E10","H2O-2",2,"case","S2L1",86624.496,1.07410226266305,1.01844788732323,0.81756091614583,"SAM-MIATCS3ISH",0.65,2.83135535244373e-05,22524.8566754741,60.1477262183719,37.6686970053467,6.80030796285222
"418","Pentamidine Isethionate","E10","H2O-2",2,"case","S2L2",118633.2385,2.42805573847572,1.02595082713784,1.11965902985925,"SAM-MIATCS3ISH",1.121,1.67870485040985e-05,28262.8039897839,37.0434852947063,16.2171446669458,11.4696090525899
"419","Pentamidine Isethionate","E10","H2O-2",2,"case","S3L1",117010.549,2.00819271765005,0.791987724999164,1.10434410653502,"SAM-MIATCS3ISH",0.977,4.02347159022391e-05,23156.2743866886,-0.305795718509543,16.9617522101577,4.78544160611703
"420","Pentamidine Isethionate","E10","H2O-2",2,"case","S3L2",7673.0135,0.0807985396287247,0.115487505761666,0.0724178060055821,"SAM-MIATCS3ISH",0.067,2.46042164025556e-06,73.1311943946864,96.4683723843695,88.3137464034533,78.2552389958962
"421","Poly-L-lysine hydrochloride","E03","H2O",1,"case","S1L1",74858.404,1.01753654099061,0.965231525084721,0.712404872031999,"SAM-MIATCS3ISH",0.572,2.57882130848984e-05,23835.9841514333,52.4411537126584,48.4274873725115,7.46623594488701
"422","Poly-L-lysine hydrochloride","E03","H2O",1,"case","S1L2",148040.079,1.89523148286601,1.14895587584542,1.40885281945901,"SAM-MIATCS3ISH",1.08,4.47486658231352e-05,17345.7931586957,-0.369296307873425,1.9910823210282,4.30271785643561
"423","Poly-L-lysine hydrochloride","E03","H2O",1,"case","S2L1",90692.6995,1.12454603764702,0.882735032351242,0.863095090586409,"SAM-MIATCS3ISH",0.667,3.08467521590592e-05,23748.7379425016,56.5821643950188,16.7318240585091,6.24185270773563
"424","Poly-L-lysine hydrochloride","E03","H2O",1,"case","S2L2",86227.284,1.76480600526955,0.794952828140218,0.820599076941138,"SAM-MIATCS3ISH",0.976,1.42494858832814e-05,69014.5557745728,46.5601134508753,34.6520237968434,13.5121284421059
"425","Poly-L-lysine hydrochloride","E03","H2O",1,"case","S3L1",113729.529,1.9518822351613,1.03587965243721,1.08232965471057,"SAM-MIATCS3ISH",1.077,3.68685050819382e-05,24172.2359153181,8.08622215249896,59.2019223444419,5.22236752103082
"426","Poly-L-lysine hydrochloride","E03","H2O",1,"case","S3L2",105920.656,1.11536807817639,1.62227172921463,1.00801496360015,"SAM-MIATCS3ISH",0.949,2.94651157355078e-05,36120.3051072237,57.7065106538164,-48.4205151888726,6.53453681353936
"427","Poly-L-lysine hydrochloride","E09","H2O-2",2,"case","S1L1",77090.9075,1.04788255116122,1.09942195743707,0.750257805021133,"SAM-MIATCS3ISH",0.58,2.63163985274454e-05,24008.2049126135,51.4670695374344,-5.6358680367569,7.31638424186626
"428","Poly-L-lysine hydrochloride","E09","H2O-2",2,"case","S1L2",153675.626,1.96737860795347,1.1982601746397,1.49558931898692,"SAM-MIATCS3ISH",1.146,4.90489838942001e-05,18946.9070469301,-10.014721277609,-35.9497931731712,3.9254815941588
"429","Poly-L-lysine hydrochloride","E09","H2O-2",2,"case","S2L1",82022.083,1.01703454573215,0.964337121744417,0.798248586642222,"SAM-MIATCS3ISH",0.612,2.92761002266858e-05,25237.5148546793,58.7929095341114,35.5496839294157,6.5767257933271
"430","Poly-L-lysine hydrochloride","E09","H2O-2",2,"case","S2L2",61009.911,1.24868431799105,0.527619151643206,0.593755650254794,"SAM-MIATCS3ISH",0.889,1.46129041035833e-05,99459.4997717333,45.1971850882735,27.0681305169638,13.1760861581005
"431","Poly-L-lysine hydrochloride","E09","H2O-2",2,"case","S3L1",118532.081,2.03430599981294,0.802286238060525,1.15356819370231,"SAM-MIATCS3ISH",1.018,3.76204095003939e-05,25626.8229958601,6.21171230928993,22.3572773910106,5.11799010286843
"432","Poly-L-lysine hydrochloride","E09","H2O-2",2,"case","S3L2",114346.106,1.20408994158962,1.72103783937029,1.11282979124709,"SAM-MIATCS3ISH",1.078,2.8582710525424e-05,33636.8745149802,58.9730929977209,-35.7591716036503,6.73627098163454
"433","Propiconazole","G01","ETOH",1,"case","S1L1",11594.6535,0.166915992434989,0.154947268345358,0.965451700222077,"SAM-MIATCS3ISH",0.099,3.13944695886589e-06,12078.4847532745,94.6077519164685,91.0680978745283,61.3295545398952
"434","Propiconazole","G01","ETOH",1,"case","S1L2",38117.636,0.588939625442649,0.276141395060771,3.1739401685998,"SAM-MIATCS3ISH",0.49,1.54347515652609e-05,72933.3504412594,73.1567549792147,71.31271596252,12.4745048648678
"435","Propiconazole","G01","ETOH",1,"case","S2L1",12133.873,0.15641495188933,0.136326592094057,1.01035087578329,"SAM-MIATCS3ISH",0.152,2.64345700051455e-06,24910.2313549341,94.450817370105,95.5858304880006,72.8367752724541
"436","Propiconazole","G01","ETOH",1,"case","S2L2",104783.301,2.45816327729021,1.39825495592573,8.72498829786778,"SAM-MIATCS3ISH",1.063,2.15166120521615e-05,38371.9674578992,2.46944568939884,40.5416032321122,8.94847585772834
"437","Propiconazole","G01","ETOH",1,"case","S3L1",18917.066,0.367574614768157,0.187398127637017,1.57516682433962,"SAM-MIATCS3ISH",0.164,5.06764912118272e-06,12645.2095950723,73.9454571065718,87.3056319408712,37.9941228930106
"438","Propiconazole","G01","ETOH",1,"case","S3L2",24414.2725,0.271758500798195,0.362226168459564,2.03290256968956,"SAM-MIATCS3ISH",0.22,5.83923471629702e-06,16250.9574931972,85.3206855012402,71.609791291839,32.9736502887101
"439","Propiconazole","G07","ETOH-2",2,"case","S1L1",11531.815,0.166011372854022,0.165717871604039,0.901961817979668,"SAM-MIATCS3ISH",0.09,4.19628878117818e-06,59520.4525748152,92.7925426246326,89.0888668503628,45.883611335923
"440","Propiconazole","G07","ETOH-2",2,"case","S1L2",70264.2895,1.0856241016658,0.464176291584748,5.49572693426574,"SAM-MIATCS3ISH",0.581,2.14384191882599e-05,7390.0225297015,62.7155165604354,71.3119763342357,8.98111384977085
"441","Propiconazole","G07","ETOH-2",2,"case","S2L1",13884.9535,0.178987725822422,0.154123092637785,1.08601273099015,"SAM-MIATCS3ISH",0.142,1.24296443058866e-05,57549.5287857405,73.907513432383,82.8954629813485,15.4904580332751
"442","Propiconazole","G07","ETOH-2",2,"case","S2L2",31283.668,0.733899038517015,0.343836563352029,2.44685455518948,"SAM-MIATCS3ISH",0.336,2.35955214016337e-05,34138.2926883164,-6.95383994330143,39.5406996282491,8.16006055604868
"443","Propiconazole","G07","ETOH-2",2,"case","S3L1",18292.3885,0.355436601853425,0.185723952164813,1.43074060645704,"SAM-MIATCS3ISH",0.215,3.22156191242532e-05,46930.8128419581,-65.6316785632756,21.8516744636887,5.97663148258172
"444","Propiconazole","G07","ETOH-2",2,"case","S3L2",25348.4065,0.282156470075576,0.39614559858245,1.98262760975854,"SAM-MIATCS3ISH",0.194,8.37352769740319e-06,5285.16071782336,78.9496993174123,56.9253573694822,22.9939985209083
"445","Sodium Fluoride","A04","H2O",1,"case","S1L1",10645.315,0.144699812232912,0.137261724581481,0.175585097549851,"SAM-MIATCS3ISH",0.147,4.01157256500312e-06,87333.3502880127,92.6018230746967,91.9774636542823,47.9963606214173
"446","Sodium Fluoride","A04","H2O",1,"case","S1L2",92345.76,1.18222438709445,0.716705937190231,1.52316199923771,"SAM-MIATCS3ISH",1.008,2.82913708039705e-05,16210.1348825393,36.5436951706487,38.0359932269071,6.8056399537152
"447","Sodium Fluoride","A04","H2O",1,"case","S2L1",26420.5065,0.327601626823363,0.257157486639966,0.435782991026473,"SAM-MIATCS3ISH",0.262,1.72934140351437e-05,52101.5653043591,75.6589412151051,53.3179040995248,11.1337693700962
"448","Sodium Fluoride","A04","H2O",1,"case","S2L2",163497.9395,3.34629750693294,1.5073320574567,2.69675454942453,"SAM-MIATCS3ISH",1.494,2.66659693856991e-05,21471.4900999595,-0.00545917001410752,-22.2898248487182,7.22047193199484
"449","Sodium Fluoride","A04","H2O",1,"case","S3L1",4311.581,0.073997478344951,0.0392710588622492,0.0711157321769328,"SAM-MIATCS3ISH",0.071,1.95521587241918e-06,129686.543511399,95.1256152929975,97.8363904688011,98.4755116838551
"450","Sodium Fluoride","A04","H2O",1,"case","S3L2",95326.368,1.0038078679922,1.4600105182044,1.57232450372328,"SAM-MIATCS3ISH",0.955,1.73325638135217e-05,36259.4808539754,75.1212718942136,12.6930953253706,11.1086210649729
"451","Sodium Fluoride","A10","H2O-2",2,"case","S1L1",5032.8495,0.0684105991834442,0.0717753290007148,0.0794049831406489,"SAM-MIATCS3ISH",0.114,2.74032908250964e-06,117369.578487195,94.9462613333171,89.0001270107162,70.2619567546762
"452","Sodium Fluoride","A10","H2O-2",2,"case","S1L2",205753.995,2.6340937649017,1.60433260887784,3.24625095665908,"SAM-MIATCS3ISH",1.65,4.32962695696376e-05,5143.92120039973,2.88836483670477,-20.004909905139,4.44705480178128
"453","Sodium Fluoride","A10","H2O-2",2,"case","S2L1",18591.94,0.230531151619003,0.218586230091778,0.293331378625956,"SAM-MIATCS3ISH",0.232,2.85511145594293e-06,42147.0820091616,95.9813351114301,93.7145714652071,67.4372564644014
"454","Sodium Fluoride","A10","H2O-2",2,"case","S2L2",159325.363,3.26089776194449,1.37785994903854,2.51373059394936,"SAM-MIATCS3ISH",1.376,1.88469621898322e-05,12529.3992404298,29.3181852685663,5.9362754427779,10.2160168598814
"455","Sodium Fluoride","A10","H2O-2",2,"case","S3L1",4753.304,0.0815785462007948,0.0321728122238742,0.0749944984411671,"SAM-MIATCS3ISH",0.081,3.82848839079619e-06,70016.4207397692,90.4555166893445,92.0985904702815,50.2916200429779
"456","Sodium Fluoride","A10","H2O-2",2,"case","S3L2",45395.4515,0.478024206133171,0.683252735924375,0.716219521569171,"SAM-MIATCS3ISH",0.405,1.16202110261663e-05,41109.5833854386,83.3206400528974,44.8075359623877,16.5694825210412
